10000;0,033402
20000;0,116235
30000;0,269798
40000;0,452743
50000;0,736788
60000;1,040407
70000;1,379028
80000;1,756560
90000;2,344622
100000;2,737300
110000;3,430899
120000;4,091209
130000;4,734198
140000;5,472695
150000;6,228656
160000;7,063295
170000;8,254818
180000;9,211713
190000;10,423860
200000;11,253742
210000;12,311937
220000;13,526772
230000;15,033270
240000;16,203475
250000;17,898279
