200000;0,021278
400000;0,043767
600000;0,066439
800000;0,090539
1000000;0,113580
1200000;0,138512
1400000;0,187181
1600000;0,189619
1800000;0,201312
2000000;0,226755
2200000;0,266455
2400000;0,271071
2600000;0,285808
2800000;0,335929
3000000;0,333492
3200000;0,372430
3400000;0,384788
3600000;0,399714
3800000;0,419115
4000000;0,438170
4200000;0,478694
4400000;0,485016
4600000;0,509243
4800000;0,536468
5000000;0,565185
