10000;0,040813
20000;0,198606
30000;0,387213
40000;0,524163
50000;0,762309
60000;1,085491
70000;1,468145
80000;1,926569
90000;2,468189
100000;3,014942
110000;3,652774
120000;4,634425
130000;5,769238
140000;6,311319
150000;7,062279
160000;7,879001
170000;8,999552
180000;10,467302
190000;11,345115
200000;13,061672
210000;13,917691
220000;15,454436
230000;17,563546
240000;19,327073
250000;20,366643
