2;0,000000
4;0,000000
6;0,000000
8;0,000000
10;0,000001
12;0,000001
14;0,000003
16;0,000007
18;0,000015
20;0,000042
22;0,000101
24;0,000287
26;0,000683
28;0,001818
30;0,005221
32;0,014430
34;0,034192
36;0,087501
38;0,239196
40;0,609554
42;1,610098
44;4,050954
46;10,582130
48;27,821316
